date,ADAUSD,XRPUSD,SOLUSD,BTCUSD,LTCUSD,ETHUSD,DOTUSD,DOGEUSD
2015-10-28 00:00:00,,,,30679.48,,,,
2015-10-29 00:00:00,,,,31657.38,,,,
2015-10-30 00:00:00,,,,38136.6,,,,
2015-10-31 00:00:00,,,,28649.04,,,,
2015-11-01 00:00:00,,,,14020.62,,,,
2015-11-02 00:00:00,,,,44128.12,,,,
2015-11-03 00:00:00,,,,75165.25,,,,
2015-11-04 00:00:00,,,,102836.94,,,,
2015-11-05 00:00:00,,,,59345.77,,,,
2015-11-06 00:00:00,,,,46753.83,,,,
2015-11-07 00:00:00,,,,26232.37,,,,
2015-11-08 00:00:00,,,,27164.76,,,,
2015-11-09 00:00:00,,,,25175.75,,,,
2015-11-10 00:00:00,,,,47566.89,,,,
2015-11-11 00:00:00,,,,50855.93,,,,
2015-11-12 00:00:00,,,,36439.1,,,,
2015-11-13 00:00:00,,,,24269.32,,,,
2015-11-14 00:00:00,,,,25224.62,,,,
2015-11-15 00:00:00,,,,27063.93,,,,
2015-11-16 00:00:00,,,,20088.97,,,,
2015-11-17 00:00:00,,,,27389.82,,,,
2015-11-18 00:00:00,,,,26870.04,,,,
2015-11-19 00:00:00,,,,26672.92,,,,
2015-11-20 00:00:00,,,,21066.59,,,,
2015-11-21 00:00:00,,,,4924.8,,,,
2015-11-22 00:00:00,,,,3922.9,,,,
2015-11-23 00:00:00,,,,4998.52,,,,
2015-11-24 00:00:00,,,,8504.75,,,,
2015-11-25 00:00:00,,,,12219.77,,,,
2015-11-26 00:00:00,,,,35559.27,,,,
2015-11-27 00:00:00,,,,13114.65,,,,
2015-11-28 00:00:00,,,,6228.08,,,,
2015-11-29 00:00:00,,,,7667.1,,,,
2015-11-30 00:00:00,,,,17776.96,,,,
2015-12-01 00:00:00,,,,15389.67,,,,
2015-12-02 00:00:00,,,,12043.46,,,,
2015-12-03 00:00:00,,,,12110.5,,,,
2015-12-04 00:00:00,,,,9924.22,,,,
2015-12-05 00:00:00,,,,16356.43,,,,
2015-12-06 00:00:00,,,,14206.16,,,,
2015-12-07 00:00:00,,,,14778.37,,,,
2015-12-08 00:00:00,,,,9656.3,,,,
2015-12-09 00:00:00,,,,20835.19,,,,
2015-12-10 00:00:00,,,,8304.87,,,,
2015-12-11 00:00:00,,,,28322.47,,,,
2015-12-12 00:00:00,,,,29628.96,,,,
2015-12-13 00:00:00,,,,11227.18,,,,
2015-12-14 00:00:00,,,,13155.98,,,,
2015-12-15 00:00:00,,,,17598.64,,,,
2015-12-16 00:00:00,,,,23311.2,,,,
2015-12-17 00:00:00,,,,6551.59,,,,
2015-12-18 00:00:00,,,,12837.8,,,,
2015-12-19 00:00:00,,,,6710.68,,,,
2015-12-20 00:00:00,,,,16556.94,,,,
2015-12-21 00:00:00,,,,18774.32,,,,
2015-12-22 00:00:00,,,,7980.12,,,,
2015-12-23 00:00:00,,,,6926.87,,,,
2015-12-24 00:00:00,,,,10117.43,,,,
2015-12-25 00:00:00,,,,2866.07,,,,
2015-12-26 00:00:00,,,,26407.73,,,,
2015-12-27 00:00:00,,,,6833.96,,,,
2015-12-28 00:00:00,,,,7435.09,,,,
2015-12-29 00:00:00,,,,10134.54,,,,
2015-12-30 00:00:00,,,,7637.42,,,,
2015-12-31 00:00:00,,,,6585.13,,,,
2016-01-01 00:00:00,,,,3735.62,,,,
2016-01-02 00:00:00,,,,2908.35,,,,
2016-01-03 00:00:00,,,,4504.52,,,,
2016-01-04 00:00:00,,,,5700.13,,,,
2016-01-05 00:00:00,,,,3862.38,,,,
2016-01-06 00:00:00,,,,5326.67,,,,
2016-01-07 00:00:00,,,,15940.74,,,,
2016-01-08 00:00:00,,,,10258.75,,,,
2016-01-09 00:00:00,,,,4330.04,,,,
2016-01-10 00:00:00,,,,3987.37,,,,
2016-01-11 00:00:00,,,,7902.84,,,,
2016-01-12 00:00:00,,,,4096.26,,,,
2016-01-13 00:00:00,,,,9997.31,,,,
2016-01-14 00:00:00,,,,4388.51,,,,
2016-01-15 00:00:00,,,,35218.44,,,,
2016-01-16 00:00:00,,,,23675.75,,,,
2016-01-17 00:00:00,,,,7962.09,,,,
2016-01-18 00:00:00,,,,6968.7,,,,
2016-01-19 00:00:00,,,,6854.8,,,,
2016-01-20 00:00:00,,,,24594.14,,,,
2016-01-21 00:00:00,,,,9301.69,,,,
